bus_line_name,station_name,location,geo
绵阳14(建华)公交车路线(建华—富乐汽车站),市林业科技中心,"104.776711,31.487132","{'formatted_address': '四川省绵阳市游仙区市林业科技中心', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.776711,31.487132', 'level': '兴趣点'}"
绵阳14(建华)公交车路线(建华—富乐汽车站),芙蓉村,"105.194826,31.072773","{'formatted_address': '四川省绵阳市三台县芙蓉村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.194826,31.072773', 'level': '村庄'}"
绵阳14(建华)公交车路线(建华—富乐汽车站),仙人桥一段,"104.774663,31.479308","{'formatted_address': '四川省绵阳市游仙区仙人桥', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.774663,31.479308', 'level': '热点商圈'}"
绵阳14(建华)公交车路线(建华—富乐汽车站),仙人桥,"104.774663,31.479308","{'formatted_address': '四川省绵阳市游仙区仙人桥', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.774663,31.479308', 'level': '热点商圈'}"
绵阳14(建华)公交车路线(建华—富乐汽车站),富乐汽车站(仙海大道),"104.770551,31.481601","{'formatted_address': '四川省绵阳市游仙区富乐汽车站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.770551,31.481601', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),建国门,,
绵阳15(花荄)公交车路线(建国门—安州城北客运站),安昌路口,"104.553308,31.533108","{'formatted_address': '四川省绵阳市安州区安昌路', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.553308,31.533108', 'level': '道路'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),华西证券,"104.744174,31.460270","{'formatted_address': '四川省绵阳市涪城区华西证券', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.744174,31.460270', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),富乐路口凯德广场,"104.741317,31.464101","{'formatted_address': '四川省绵阳市涪城区凯德广场', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.741317,31.464101', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),七星楼,"104.733162,31.462002","{'formatted_address': '四川省绵阳市涪城区七星楼', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.733162,31.462002', 'level': '村庄'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),花园小区,"104.725676,31.457593","{'formatted_address': '四川省绵阳市涪城区花园小区', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.725676,31.457593', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),临园路西段,"104.719048,31.457813","{'formatted_address': '四川省绵阳市涪城区临园路西段', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.719048,31.457813', 'level': '道路'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),火车客站,"104.716323,31.458812","{'formatted_address': '四川省绵阳市涪城区火车客站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.716323,31.458812', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),爱尔眼科医院花园市场,,
绵阳15(花荄)公交车路线(建国门—安州城北客运站),万向装饰建材城,"104.697526,31.462414","{'formatted_address': '四川省绵阳市涪城区万向装饰建材城', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.697526,31.462414', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),海棠花园,"104.694435,31.465902","{'formatted_address': '四川省绵阳市涪城区海棠花园', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.694435,31.465902', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),三五三六厂,"104.689758,31.468389","{'formatted_address': '四川省绵阳市涪城区三五三六厂', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.689758,31.468389', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),阳光西雅图,"104.683189,31.465715","{'formatted_address': '四川省绵阳市涪城区西雅图', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.683189,31.465715', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),火炬大厦,"104.678738,31.467840","{'formatted_address': '四川省绵阳市涪城区火炬大厦', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.678738,31.467840', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),凝祥寺,"104.663824,31.470181","{'formatted_address': '四川省绵阳市涪城区凝祥寺', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.663824,31.470181', 'level': '村庄'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),温州商贸广场,"104.662560,31.466320","{'formatted_address': '四川省绵阳市涪城区温州商贸广场', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.662560,31.466320', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),宜家美国际家居,"104.651632,31.459617","{'formatted_address': '四川省绵阳市涪城区宜家美国际家居', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.651632,31.459617', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),永兴下场口,"104.647132,31.460814","{'formatted_address': '四川省绵阳市涪城区下场口', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.647132,31.460814', 'level': '村庄'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),永兴开发区,"104.636266,31.456974","{'formatted_address': '四川省绵阳市涪城区永兴开发区', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.636266,31.456974', 'level': '开发区'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),公交好运驾校,,
绵阳15(花荄)公交车路线(建国门—安州城北客运站),狮子山村,"104.624073,31.455766","{'formatted_address': '四川省绵阳市涪城区狮子山村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.624073,31.455766', 'level': '村庄'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),招呼站(玻璃厂),"104.765724,31.475395","{'formatted_address': '四川省绵阳市游仙区招呼站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.765724,31.475395', 'level': '兴趣点'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),黎家院村,"104.619101,31.471118","{'formatted_address': '四川省绵阳市涪城区黎家院', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.619101,31.471118', 'level': '村庄'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),七村一社,"104.858222,31.015964","{'formatted_address': '四川省绵阳市三台县七村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.858222,31.015964', 'level': '村庄'}"
绵阳15(花荄)公交车路线(建国门—安州城北客运站),方登寺村,"104.613301,31.479492","{'formatted_address': '四川省绵阳市涪城区方登寺村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.613301,31.479492', 'level': '村庄'}"
绵阳18公交车路线(火车客站—河边镇),火车客站,"104.716323,31.458812","{'formatted_address': '四川省绵阳市涪城区火车客站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.716323,31.458812', 'level': '兴趣点'}"
绵阳18公交车路线(火车客站—河边镇),荷花东街,"104.714693,31.454626","{'formatted_address': '四川省绵阳市涪城区荷花东街', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.714693,31.454626', 'level': '道路'}"
